ID,Domain,LLM,Target_Planner,Iteration,Validation_Status,V4_Failure_Detail,Coverage,Avg_Run_Wall_s,Avg_StatesExpanded,IPC_Score,Delta_vs_Baseline,Improved,Delta_vs_Previous,Is_Best_So_Far,LLM_Rationale,Termination_Reason,LLM_Input_Tokens,LLM_Output_Tokens,Domain_File_Path,Timestamp
166,visitall,deepseek-reasoner,bfws,3,VALID,N/A,1.0,30.8721962,4237,12.653030716319554,-2.25944007613573,False,0.2434167084221759,False,"I reorder predicates to place the dynamic fluent 'at-robot' first, giving it the lowest internal ID, which makes it the primary discriminator in novelty evaluation, improving search focus on robot location changes. I also reorder preconditions and effects to prioritize 'at-robot' over static and goal predicates, guiding tie-breaking in relaxed plan extraction toward the most state-discriminating fluent.",MAX_ITER,2435,962,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/deepseek-r1/bfws/visitall/visitall_deepseek-r1_Feedback_bfws_iter3.pddl,2026-05-25T18:34:45.578069
167,visitall,deepseek-reasoner,madagascar,1,INVALID_V4,"{'pred_reordered': 1, 'params_semantic_change': 1, 'pre_semantic_change': 1, 'eff_add_semantic_change': 1, 'eff_del_semantic_change': 1, 'has_semantic_change': 1}",0.0,0.0,0,0.0,N/A,N/A,N/A,False,"I reordered the predicates to place the goal predicate `visited` first, following Madagascar’s backward-chaining heuristic that prioritizes goal variables with lower SAT IDs. I also swapped the action parameters to put the destination (the goal‑relevant variable) first, so that ground actions achieving `visited` receive lower variable IDs and are explored earlier by the solver.",N/A,2115,2963,N/A,2026-05-25T18:35:25.672988
168,snake,claude-opus-4-6,lama,3,VALID,N/A,0.13333333333333333,89.6566825,101876,1.985885059255272,0.03584514353167467,True,0.007998845857285719,False,"My reordering strategy places `move` first as the most frequently needed enabling action (freeing tail positions), then `move-and-eat-no-spawn` (simpler eating action), then `move-and-eat-spawn`, and critically reorders preconditions within `move` to place the most restrictive dynamic conditions (`tailsnake`, `nextsnake`) before less restrictive ones, while placing `not (ispoint ?newhead)` before `not (blocked ?newhead)` to improve FF's best-support selection and generate better preferred operators that avoid points (since eating actions handle those). I also reorder predicates to place `tailsnake` and `nextsnake` higher to improve mutex group discovery for snake body tracking, which should yield better landmark orderings for the 13 timed-out instances.",MAX_ITER,3327,872,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/lama/snake/snake_claude-opus-4.6_Feedback_lama_iter3.pddl,2026-05-25T18:51:27.836908
169,snake,gemini-3.1-pro-preview-customtools,decstar,3,VALID,N/A,0.2,97.67299199999998,114631,2.964025503727943,-0.03263383673408127,False,0.03010643102135635,False,"To optimize for DecStar's Star Topology factoring, I strictly ordered all preconditions and effects to follow the exact sequence of their action parameters, ensuring local variables are processed before cross-variable interactions to streamline the InteractionGraph analysis. Additionally, I ordered the actions by increasing level of subsystem coordination—placing the highly localized `move-and-eat-no-spawn` first and the cross-subsystem `move-and-eat-spawn` last—and grouped all unary predicates before binary predicates to help the factoring engine cleanly isolate leaf variables.",MAX_ITER,2978,766,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/decstar/snake/snake_gemini-3.1-pro_Feedback_decstar_iter3.pddl,2026-05-25T19:07:37.276374
170,snake,gpt-5.4-2026-03-05,decstar,1,VALID,N/A,0.2,97.10409833333334,114631,2.9620814540003306,-0.037918545999669484,False,-0.027590282119505982,False,"I reorder predicates to place unary state descriptors before binary relational predicates, and I order actions from the most local snake-body update to the more globally coordinating spawn-handling variants. Within each action, I place preconditions and effects around the primary manipulated snake positions first and defer shared adjacency and spawn-chain conditions to the end, which may slightly improve DecStar’s variable and dependency ordering during translation and factoring.",N/A,2426,665,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/decstar/snake/snake_gpt-5.4_Feedback_decstar_iter1.pddl,2026-05-25T19:46:13.643519
171,visitall,deepseek-reasoner,madagascar,2,VALID,N/A,0.0,0,0,0.0,0.0,False,0.0,False,"I reordered the predicate declarations to place the goal predicate `visited` first, aligning with Madagascar's backward-chaining heuristic that prioritizes goal variables with lower SAT IDs. I also reordered the precondition of the `move` action to place the static `connected` predicate before `at-robot`, as static conditions are more easily satisfied and can trigger longer unit propagation chains.",ALL_TIMEOUT,1651,1261,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/deepseek-r1/madagascar/visitall/visitall_deepseek-r1_Feedback_madagascar_iter2.pddl,2026-05-25T20:05:56.401210
172,snake,claude-opus-4-6,decstar,1,VALID,N/A,0.2,97.77320633333333,114631,2.9667319921249415,-0.029198491467223864,False,-0.03326800787505846,False,"My reordering strategy focuses on placing single-object predicates (tailsnake, headsnake, ispoint, blocked, spawn) before multi-object interaction predicates (nextsnake, NEXTSPAWN, ISADJACENT), and ordering actions so the simplest single-subsystem action (move-and-eat-no-spawn) comes first, followed by move-and-eat-spawn, then the most complex coordinating action (move) last, while within each action placing local/primary object preconditions and effects before shared/coordinating ones. This should help DecStar's causal graph analysis more quickly identify leaf-local variables and maximize the number of leaf-only operators, potentially improving factoring quality and solving more of the 12 timed-out instances.",N/A,2873,861,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/decstar/snake/snake_claude-opus-4.6_Feedback_decstar_iter1.pddl,2026-05-25T20:08:38.182733
173,snake,gemini-3.1-pro-preview-customtools,bfws,1,VALID,N/A,0.4,124.35352766666665,3280,5.331651125214982,-2.668348874785018,False,-1.3473527251753463,False,"To optimize for BFWS-Preference's tie-breaking and novelty evaluation, the goal-achieving action `move-and-eat-spawn` is placed first, followed by `move-and-eat-no-spawn` and `move`, ensuring goal-directed actions receive the lowest internal IDs for priority during relaxed plan extraction. Additionally, positive variable-binding predicates are strictly ordered before negative preconditions to prevent Fast Downward instantiation timeouts, while goal-proximal predicates like `spawn` are prioritized in declarations and effects.",N/A,2730,757,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/bfws/snake/snake_gemini-3.1-pro_Feedback_bfws_iter1.pddl,2026-05-25T20:15:48.986083
174,snake,gpt-5.4-2026-03-05,decstar,2,VALID,N/A,0.2,97.88633333333333,114631,2.955634858194374,-0.044365141805625785,False,-0.006446595805956523,False,"I reorder to isolate the globally shared spawn-chain predicates and the spawn-coordinating eating action away from the core snake-motion structure, while keeping the baseline-friendly action internals for the common movement operators as intact as possible. This should reduce harmful translator ordering perturbations seen in the previous attempt while still nudging DecStar to treat ordinary movement as the dominant local subsystem and the spawn mechanism as secondary coordination.",N/A,2579,666,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/decstar/snake/snake_gpt-5.4_Feedback_decstar_iter2.pddl,2026-05-25T21:03:37.212749
175,snake,gemini-3.1-pro-preview-customtools,bfws,2,VALID,N/A,0.4,113.77016516666667,3280,5.479570701887104,-2.5141045696571807,False,0.14791957667212152,False,"To prevent the relaxed plan from spuriously selecting eating actions for simple navigation—which inflates the relevant fluent count (#r) with `spawn` subgoals—the `move` action is placed first to ensure it wins tie-breaking for achieving `headsnake`. Additionally, static predicates like `ISADJACENT` and `NEXTSPAWN` are moved to the beginning of precondition blocks to accelerate Fast Downward's instantiation, while the goal-critical `spawn` predicate is prioritized in the declarations.",N/A,2946,760,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/bfws/snake/snake_gemini-3.1-pro_Feedback_bfws_iter2.pddl,2026-05-25T21:22:33.040387
176,snake,gemini-3.1-pro-preview-customtools,bfws,3,LLM_TokenLimitExceeded,N/A,0.0,0.0,0,0.0,N/A,N/A,N/A,False,N/A,MAX_ITER,0,0,N/A,2026-05-25T21:24:34.871529
177,snake,claude-opus-4-6,decstar,2,VALID,N/A,0.2,89.38364100000001,114631,3.0,0.08890938997892528,True,0.03326800787505846,False,"My reordering strategy returns to the successful Stage 2 baseline structure, placing interaction predicates (ISADJACENT, NEXTSPAWN, nextsnake) before single-object predicates to match the ordering that previously showed improvement, and ordering actions as move first (most complex coordinating action), then move-and-eat-spawn, then move-and-eat-no-spawn, with preconditions ordered to place adjacency/coordination checks before local state checks, since the opposite ordering in Iteration 1 caused regression. This approach should restore the factoring-friendly variable ordering that DecStar's SCC analysis benefited from in the successful Stage 2 attempt.",N/A,3125,838,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/decstar/snake/snake_claude-opus-4.6_Feedback_decstar_iter2.pddl,2026-05-25T21:25:30.377121
178,snake,gpt-5.4-2026-03-05,decstar,3,VALID,N/A,0.2,88.892448,114631,3.0,0.0849168853333192,True,0.044365141805625896,True,"I reorder toward a conservative, baseline-adjacent layout that minimizes harmful translator perturbations: unary predicates first, shared binary relations last, and actions ordered from the simplest core movement to the more globally coordinating spawn-handling variants. Within actions, I keep object-local snake conditions and effects before adjacency and spawn-chain conditions so DecStar’s preprocessing sees the main snake-update structure first without overemphasizing the globally shared spawn predicates that likely caused the prior regressions.",MAX_ITER,2713,678,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/decstar/snake/snake_gpt-5.4_Feedback_decstar_iter3.pddl,2026-05-25T22:20:27.658768
179,snake,gemini-3.1-pro-preview-customtools,madagascar,1,VALID,N/A,0.4,66.383037,0,5.252656338835051,-0.3598143662691716,False,-0.7473436611649493,False,"I prioritized the `move-and-eat-spawn` action and the `spawn` predicate to align with Madagascar's backward-chaining heuristic, ensuring the CDCL solver focuses first on the primary goal-progression variables. Additionally, I ordered preconditions to evaluate static and highly restrictive dynamic predicates (like `NEXTSPAWN` and `headsnake`) before negative checks, maximizing early unit propagation and accelerating binary mutex discovery.",N/A,2765,743,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/madagascar/snake/snake_gemini-3.1-pro_Feedback_madagascar_iter1.pddl,2026-05-25T22:26:13.296061
180,snake,claude-opus-4-6,decstar,3,VALID,N/A,0.2,90.74696200000001,114631,2.9972524505046136,0.0853464988653777,True,-0.002747549495386359,False,"My reordering strategy builds on the successful Iteration 2 approach but further optimizes by reordering predicates to place the most connectivity-heavy interaction predicates (ISADJACENT, nextsnake, NEXTSPAWN) first followed by state predicates grouped by role (head/tail snake state, then point/blocked/spawn), and within actions reordering preconditions to place the head-adjacency check and head state together first while pushing negative preconditions and equality checks later, which should help h² preprocessing prune more aggressively and potentially improve the causal graph structure for better factoring on larger instances. Additionally, I place effects that establish the new head state first and demolition of old state last, and swap the order of move-and-eat-spawn before move-and-eat-no-spawn to better prime the interaction graph analysis for the spawn subsystem separation.",MAX_ITER,3351,884,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/decstar/snake/snake_claude-opus-4.6_Feedback_decstar_iter3.pddl,2026-05-25T22:42:31.658477
181,snake,gpt-5.4-2026-03-05,bfws,1,VALID,N/A,0.4,107.38262683333333,3235,5.61004145237153,-2.374811135215529,False,-2.3380158189568574,False,"I reordered predicates and actions to prioritize snake-head progression and spawn-consumption transitions first, so BFWS-Preference assigns lower internal IDs to the most goal-proximal facts and relaxed-plan choices. I also reordered preconditions and effects to surface goal-relevant support facts and add-effects earlier, aiming to tighten relaxed-plan relevance counts and improve bucket/novelty guidance on the harder timeout instances.",N/A,2469,665,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/bfws/snake/snake_gpt-5.4_Feedback_bfws_iter1.pddl,2026-05-25T23:25:35.416484
182,snake,gemini-3.1-pro-preview-customtools,madagascar,2,VALID,N/A,0.3333333333333333,23.2256134,0,4.593612595381536,-0.4352292840214599,False,-0.6590437434535144,False,"I prioritized the `move` action and snake-body predicates (`headsnake`, `tailsnake`, `blocked`) to align with the domain's primary bottleneck: navigating highly constrained spatial paths without self-collision. By placing the most frequent action and its associated spatial invariants first, Madagascar's backward-chaining heuristic and fixpoint mutex discovery can more rapidly evaluate valid movement sequences and prune illegal self-intersecting states.",N/A,2924,742,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/madagascar/snake/snake_gemini-3.1-pro_Feedback_madagascar_iter2.pddl,2026-05-25T23:29:16.939294
183,snake,claude-opus-4-6,bfws,1,VALID,N/A,0.5333333333333333,145.60584012500001,3365,7.844852544296927,-0.08270462558293568,False,0.21130964919089124,True,"Looking at this domain, I need to understand the goal structure: the snake game typically has goals related to consuming all points (making `ispoint` false or `spawn dummypoint` true). The key insight is that `move-and-eat-no-spawn` and `move-and-eat-spawn` achieve goal-relevant effects (consuming points, reaching final spawn state), while `move` is a utility action. My previous attempt likely failed because the action ordering wasn't sufficiently differentiated; this time I'll prioritize `move-and-eat-spawn` first (it handles the common case of eating points with spawns), reorder predicates to put goal-relevant ones first (`ispoint`, `spawn`), and carefully reorder preconditions/effects to place goal-proximal fluents before auxiliary ones.",N/A,2885,872,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/bfws/snake/snake_claude-opus-4.6_Feedback_bfws_iter1.pddl,2026-05-25T23:44:26.279831
184,snake,gpt-5.4-2026-03-05,bfws,2,VALID,N/A,0.4666666666666667,128.58395328571427,3247,6.813292993563872,-1.100473147821194,False,1.2032515411923415,False,"I reordered conservatively to preserve coverage, keeping the original action order while prioritizing stable state predicates used across all transitions before more auxiliary/static predicates, so internal IDs shift less aggressively than in the failed attempt. Within actions, I only moved broadly enabling and add effects earlier and left the overall transition structure intact, aiming to improve relaxed-plan support selection without over-biasing BFWS away from solvable trajectories.",N/A,2652,667,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/bfws/snake/snake_gpt-5.4_Feedback_bfws_iter2.pddl,2026-05-26T00:29:04.671185
185,snake,gemini-3.1-pro-preview-customtools,madagascar,3,VALID,N/A,0.3333333333333333,53.6032644,0,4.41207804441184,-1.4734753006449144,False,-0.18153455096969662,False,"I prioritized the `move-and-eat-no-spawn` and `move-and-eat-spawn` actions to align with Madagascar's backward-chaining heuristic, ensuring the CDCL solver first evaluates the highly restrictive, goal-achieving actions that occur at the end of the planning horizon. Additionally, I ordered static preconditions (`ISADJACENT`, `NEXTSPAWN`) before dynamic ones, and placed the `spawn` predicate first to maximize early unit propagation and accelerate the discovery of critical goal-state invariants.",MAX_ITER,3103,766,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/madagascar/snake/snake_gemini-3.1-pro_Feedback_madagascar_iter3.pddl,2026-05-26T00:34:52.765151
186,visitall,gemini-3.1-pro-preview-customtools,lama,1,VALID,N/A,1.0,40.86782126666666,19991,14.972757635538676,0.4273880144930813,True,0.041967463533890026,True,I prioritized the `at-robot` predicate and its corresponding add-effect over `visited` to accelerate the discovery of the critical positional mutex group during LAMA's invariant synthesis. This structural adjustment enhances the quality of landmark ordering constraints and streamlines the FF heuristic's relaxed-plan extraction by focusing on the robot's state transitions before task completion tracking.,N/A,2203,214,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/lama/visitall/visitall_gemini-3.1-pro_Feedback_lama_iter1.pddl,2026-05-26T00:45:35.925111
187,snake,claude-opus-4-6,bfws,2,VALID,N/A,0.4666666666666667,129.06617,3247,6.795328440028044,-1.1171546852040353,False,-1.0495241042688832,False,"Looking at the baseline vs my iteration 1 attempt, my changes caused regression particularly on instances 1-3 and 11. The key insight is that the baseline ordering likely already had reasonable action ordering, and my changes disrupted the relaxed plan extraction. For this iteration, I'll try placing `move` first (since it's the most frequently used action and having the lowest ID helps H_Add_Rp_Fwd prefer movement over eating when ties occur, leading to tighter #r counts), reorder predicates to put static/structural predicates (`ISADJACENT`, `NEXTSPAWN`) last, and within preconditions place the most constraining/goal-proximal predicates first while putting static adjacency checks last.",N/A,3153,853,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/bfws/snake/snake_claude-opus-4.6_Feedback_bfws_iter2.pddl,2026-05-26T00:48:06.981254
188,visitall,gemini-3.1-pro-preview-customtools,lama,2,VALID,N/A,1.0,40.94331026666667,19991,14.947515923942074,0.4307000577051685,True,-0.02524171159660149,False,"I prioritized the `visited` predicate and its corresponding add-effect over `at-robot` because `visited` directly represents the primary task completion goal in this domain. This adjustment accelerates landmark acceptance tracking and focuses the FF heuristic's forward propagation on achieving the unvisited waypoints, further optimizing search guidance.",N/A,2374,204,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/lama/visitall/visitall_gemini-3.1-pro_Feedback_lama_iter2.pddl,2026-05-26T00:56:16.638555
189,visitall,gemini-3.1-pro-preview-customtools,lama,3,VALID,N/A,1.0,41.16807026666667,19991,14.939377912662817,0.3797264430512026,True,-0.008138011279257285,False,"I refined the predicate ordering by placing the positional state `at-robot` before the task completion `visited` to accelerate the discovery of the critical positional mutex group during LAMA's invariant synthesis. I maintained `visited` as the first add-effect to ensure the FF heuristic's forward propagation remains focused on the primary goal, while strictly adhering to the static-first precondition rule.",MAX_ITER,2502,220,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/lama/visitall/visitall_gemini-3.1-pro_Feedback_lama_iter3.pddl,2026-05-26T01:07:15.379457
190,snake,gpt-5.4-2026-03-05,bfws,3,VALID,N/A,0.4666666666666667,123.37346228571428,3247,6.921555138266734,-0.9404076254289756,False,0.108262144702862,False,"I reorder conservatively around the likely goal-facing snake occupancy predicates, keeping the transition structure stable while giving lower IDs to predicates and actions that directly establish head/tail/chain facts rather than aggressively prioritizing spawn-consumption transitions that previously hurt coverage. I also place chain- and occupancy-relevant preconditions and add-effects before auxiliary spawn/static conditions so BFWS tie-breaking in relaxed-plan extraction is nudged toward stable movement support without strongly rerouting solvable trajectories.",MAX_ITER,2789,678,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/bfws/snake/snake_gpt-5.4_Feedback_bfws_iter3.pddl,2026-05-26T01:31:53.151545
191,snake,claude-opus-4-6,bfws,3,VALID,N/A,0.4666666666666667,124.9000912857143,3320,6.889041299770358,-1.0118368805778701,False,0.0937128597423138,False,"Looking at the iteration history, my previous attempts to reorder actions caused regressions. The baseline solves 8/15 instances, and the original action order (move, move-and-eat-spawn, move-and-eat-no-spawn) appears near-optimal. My new strategy focuses on keeping the original action order but optimizing predicate declarations (goal-relevant `spawn` and `ispoint` first), and reordering preconditions/effects within each action to place goal-proximal and most-constraining predicates first while putting static predicates (`ISADJACENT`, `NEXTSPAWN`) last, which should improve H_Add_Rp_Fwd's backward trace and novelty discrimination without disrupting the critical action-ID assignments.",MAX_ITER,3442,860,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/bfws/snake/snake_claude-opus-4.6_Feedback_bfws_iter3.pddl,2026-05-26T01:51:18.091579
192,snake,gpt-5.4-2026-03-05,madagascar,1,VALID,N/A,0.3333333333333333,17.9109118,0,4.985387076065344,0.047016018906590684,True,0.10514428618356053,True,"I prioritize the likely goal predicate and its direct support chain first, while keeping tightly related occupancy and snake-position predicates adjacent so Madagascar assigns low IDs to goal-relevant variables and discovers mutex structure early without disturbing solvability-critical regularities. I also order actions from direct goal achievement through subgoal support, and within each action place simpler, broadly propagating preconditions first and add effects before deletes to better align CNF generation with backward-chaining and unit propagation.",N/A,2571,677,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/madagascar/snake/snake_gpt-5.4_Feedback_madagascar_iter1.pddl,2026-05-26T02:33:50.145276
193,visitall,gemini-3.1-pro-preview-customtools,decstar,1,VALID,N/A,0.0,0,0,0.0,0.0,False,0.0,False,"By promoting the highly active `at-robot` predicate to the top of the predicates list and placing it first in preconditions and effects, we align the variable ordering with the central hub of the causal graph. This structural adjustment improves cache locality and heuristic evaluation speed during DecStar's center-action branching, mitigating the overhead in domains lacking pure leaf actions.",ALL_TIMEOUT,2086,207,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/decstar/visitall/visitall_gemini-3.1-pro_Feedback_decstar_iter1.pddl,2026-05-26T02:37:47.694306
194,visitall,gemini-3.1-pro-preview-customtools,bfws,1,VALID,N/A,1.0,20.31438646666667,4237,14.240777658035512,-0.5496978842467786,False,0.20184728657917006,True,"To avoid the severe successor generation slowdown observed previously, the dynamic singleton predicate `at-robot` is kept before the static `connected` predicate in the precondition, ensuring O(1) instantiations per state instead of O(|Edges|). Additionally, `at-robot` is moved before `visited` in both the predicate declarations and effects to optimize cache locality in the novelty tuple tables and accelerate delete-free forward reachability.",N/A,2221,229,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/bfws/visitall/visitall_gemini-3.1-pro_Feedback_bfws_iter1.pddl,2026-05-26T02:44:43.134996
195,visitall,gemini-3.1-pro-preview-customtools,bfws,2,VALID,N/A,1.0,20.7307884,4237,14.210654364491582,-0.6769491501483039,False,-0.030123293543930174,False,"To prioritize goal-relevant elements in BFWS-Preference's internal ID assignment and novelty tuple tables, the goal predicate `visited` is moved to the first position in both the predicate declarations and the action effects. The precondition order `(at-robot ?curpos) (connected ?curpos ?nextpos)` is strictly maintained to ensure O(degree) rather than O(|Edges|) variable binding during successor generation, preserving fast state expansion while improving heuristic guidance.",N/A,2398,236,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/bfws/visitall/visitall_gemini-3.1-pro_Feedback_bfws_iter2.pddl,2026-05-26T02:50:23.348402
196,snake,claude-opus-4-6,madagascar,1,VALID,N/A,0.3333333333333333,18.099186,0,4.972438318933446,0.048580417096370176,True,-1.5857893833903427,False,"My reordering strategy prioritizes goal predicates (`spawn`, `ispoint`) first in the predicates block since goals typically require all points eaten and spawns exhausted, groups mutually-exclusive state predicates adjacently for faster mutex discovery, places the two eating actions (which directly achieve goal states by consuming `ispoint` and advancing `spawn`) before the basic `move` action, and reorders preconditions within each action to place easily-satisfiable/static predicates first for longer unit propagation chains. I also reorder effects to place goal-relevant add-effects first and delete-effects last, and ensure consistent parameter ordering across actions to improve CDCL clause pattern recognition.",N/A,3021,839,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/madagascar/snake/snake_claude-opus-4.6_Feedback_madagascar_iter1.pddl,2026-05-26T02:53:21.355619
197,visitall,gemini-3.1-pro-preview-customtools,bfws,3,VALID,N/A,1.0,20.838511533333335,4237,14.140567182089217,-0.6857392763657355,False,-0.07008718240236433,False,"To optimize Engine 2's (Fast Downward) invariant synthesis and grounding, the static predicate `connected` is moved to the first position in the action's precondition. In the predicate declarations, `visited` is kept first to ensure it receives the lowest internal ID for novelty prioritization, while `connected` is placed before `at-robot` to group static structural elements early in the parsing pipeline.",MAX_ITER,2557,224,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/bfws/visitall/visitall_gemini-3.1-pro_Feedback_bfws_iter3.pddl,2026-05-26T02:56:18.107876
198,snake,gpt-5.4-2026-03-05,madagascar,2,VALID,N/A,0.3333333333333333,22.7348402,0,4.6129650401197155,-0.4083743089251767,False,-0.37242203594562806,False,"I prioritize preserving coverage by keeping the core movement-support predicates and the generic move action early, while still placing likely goal-relevant snake-position predicates first and keeping tightly related occupancy predicates adjacent to support Madagascar’s mutex discovery. I also reorder preconditions to expose broad structural facts before restrictive negatives and keep add effects before deletes, aiming for stronger unit propagation without over-biasing the solver toward spawn-specific branches that may have hurt solvability on harder instances.",N/A,2754,675,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/madagascar/snake/snake_gpt-5.4_Feedback_madagascar_iter2.pddl,2026-05-26T03:36:04.453048
199,snake,claude-opus-4-6,madagascar,2,VALID,N/A,0.4,57.9134545,0,5.748291259435524,0.3707991906380834,True,0.7758529405020775,False,"My reordering strategy focuses on recovering the lost coverage on instance-12 by placing the `move` action second (before eat-no-spawn) since most plan steps involve movement without eating, and reordering predicates to put `blocked` and `ISADJACENT` (which form critical mutex/adjacency constraints) adjacent to positional predicates for faster mutex discovery, while keeping goal predicates (`spawn`, `ispoint`) first; I also reorder preconditions within `move` to place the most constraining static predicate (`ISADJACENT`) and the tail-chain predicate (`nextsnake`) earlier to trigger longer unit propagation chains, and place `not (blocked ?newhead)` before `not (ispoint ?newhead)` since blocked is more frequently true and thus more pruning-effective.",N/A,3278,872,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/madagascar/snake/snake_claude-opus-4.6_Feedback_madagascar_iter2.pddl,2026-05-26T03:53:36.311048
200,visitall,gemini-3.1-pro-preview-customtools,madagascar,1,VALID,N/A,0.0,0,0,0.0,0.0,False,0.0,False,"I reordered the domain by placing the dynamic `at-robot` predicate, precondition, and add-effect before the goal-related `visited` elements to aggressively prune the backward-chaining search space by forcing the solver to resolve the robot's location first. This fundamentally different structural approach aims to help the CDCL solver learn critical routing clauses and state transitions earlier, potentially overcoming the timeouts observed in previous attempts.",ALL_TIMEOUT,2203,226,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/madagascar/visitall/visitall_gemini-3.1-pro_Feedback_madagascar_iter1.pddl,2026-05-26T04:26:58.672638
201,snake,gpt-5.4-2026-03-05,madagascar,3,VALID,N/A,0.3333333333333333,22.786901,0,4.623036397275686,-0.3970184100982246,False,0.010071357155970517,False,"I prioritize the core movement chain that preserves broad solvability by keeping the generic move action first, while restoring a conservative predicate grouping that puts the likely goal-relevant point and snake-position predicates early and keeps location/status-style predicates adjacent for mutex discovery. I also order action preconditions from stable positive structure to restrictive negatives and place goal-relevant add effects before deletes, aiming to support Madagascar’s backward-chaining and unit propagation without overcommitting early search to spawn-specific branches that previously hurt coverage.",MAX_ITER,2880,684,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/madagascar/snake/snake_gpt-5.4_Feedback_madagascar_iter3.pddl,2026-05-26T04:38:21.372589
202,visitall,gpt-5.4-2026-03-05,lama,1,VALID,N/A,1.0,38.42577206666667,19991,15.0,0.7218056942262334,True,0.0008523043791388574,True,"I reorder predicates to place dynamic goal-relevant state first and static connectivity last, and I keep the single enabling action first while ordering its preconditions with the static test before the dynamic location test. I also place the goal-relevant add-effects before the delete-effect so LAMA’s translation and relaxed-plan machinery encounter the most useful facts earliest.",N/A,1995,192,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/lama/visitall/visitall_gpt-5.4_Feedback_lama_iter1.pddl,2026-05-26T04:48:16.274691
