ID,Domain Name,LLM Model,Prompt ID,LLM_Status,LLM API Time S,Input Tokens Consumed,Output Tokens Generated,Path to Raw LLM Response,Passed Stage V1,Path to Extracted PDDL,Passed VAL Syntactic Check (V2),VAL_error_string,Passed V3,Passed V4,Validation Status,Timestamp
265,snake,gpt-5.4-2026-03-05,1.3,Passed,10.012712955474854,2742,690,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gpt-5.4/lama/snake/snake_gpt-5.4_lama_iter3.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/lama/snake/snake_gpt-5.4_Feedback_lama_iter3.pddl,True,N/A,True,True,VALID,2026-05-25T16:29:11.366176+00:00
266,visitall,deepseek-reasoner,3.3,Passed,12.548938035964966,2435,962,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/deepseek-r1/bfws/visitall/visitall_deepseek-r1_bfws_iter3.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/deepseek-r1/bfws/visitall/visitall_deepseek-r1_Feedback_bfws_iter3.pddl,True,N/A,True,True,VALID,2026-05-25T16:34:45.578861+00:00
267,visitall,deepseek-reasoner,4.1,Passed,36.50659990310669,2115,2963,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/deepseek-r1/madagascar/visitall/visitall_deepseek-r1_madagascar_iter1.txt,True,N/A,True,semantic_change_detected,True,False,INVALID_V4,2026-05-25T16:35:25.673804+00:00
268,snake,claude-opus-4-6,1.3,Passed,11.91051697731018,3327,872,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/claude-opus-4.6/lama/snake/snake_claude-opus-4.6_lama_iter3.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/lama/snake/snake_claude-opus-4.6_Feedback_lama_iter3.pddl,True,N/A,True,True,VALID,2026-05-25T16:51:27.837659+00:00
269,snake,gemini-3.1-pro-preview-customtools,2.3,Passed,76.82143211364746,2978,766,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gemini-3.1-pro/decstar/snake/snake_gemini-3.1-pro_decstar_iter3.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/decstar/snake/snake_gemini-3.1-pro_Feedback_decstar_iter3.pddl,True,N/A,True,True,VALID,2026-05-25T17:07:37.277134+00:00
270,snake,gpt-5.4-2026-03-05,2.1,Passed,7.867470979690552,2426,665,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gpt-5.4/decstar/snake/snake_gpt-5.4_decstar_iter1.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/decstar/snake/snake_gpt-5.4_Feedback_decstar_iter1.pddl,True,N/A,True,True,VALID,2026-05-25T17:46:13.644192+00:00
271,visitall,deepseek-reasoner,4.2,Passed,13.95884084701538,1651,1261,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/deepseek-r1/madagascar/visitall/visitall_deepseek-r1_madagascar_iter2.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/deepseek-r1/madagascar/visitall/visitall_deepseek-r1_Feedback_madagascar_iter2.pddl,True,N/A,True,True,VALID,2026-05-25T18:05:56.401996+00:00
272,snake,claude-opus-4-6,2.1,Passed,11.755303859710693,2873,861,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/claude-opus-4.6/decstar/snake/snake_claude-opus-4.6_decstar_iter1.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/decstar/snake/snake_claude-opus-4.6_Feedback_decstar_iter1.pddl,True,N/A,True,True,VALID,2026-05-25T18:08:38.183408+00:00
273,snake,gemini-3.1-pro-preview-customtools,3.1,Passed,86.53111386299133,2730,757,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gemini-3.1-pro/bfws/snake/snake_gemini-3.1-pro_bfws_iter1.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/bfws/snake/snake_gemini-3.1-pro_Feedback_bfws_iter1.pddl,True,N/A,True,True,VALID,2026-05-25T18:15:48.986754+00:00
274,snake,gpt-5.4-2026-03-05,2.2,Passed,12.836590766906738,2579,666,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gpt-5.4/decstar/snake/snake_gpt-5.4_decstar_iter2.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/decstar/snake/snake_gpt-5.4_Feedback_decstar_iter2.pddl,True,N/A,True,True,VALID,2026-05-25T19:03:37.213638+00:00
275,snake,gemini-3.1-pro-preview-customtools,3.2,Passed,58.650864124298096,2946,760,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gemini-3.1-pro/bfws/snake/snake_gemini-3.1-pro_bfws_iter2.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/bfws/snake/snake_gemini-3.1-pro_Feedback_bfws_iter2.pddl,True,N/A,True,True,VALID,2026-05-25T19:22:33.041114+00:00
276,snake,gemini-3.1-pro-preview-customtools,3.3,"Failed: Gemini max tokens reached. Text: To optimize the domain for BFWS-Preference, the action order is reversed to place the final goal-ach...",0.0,0,0,N/A,False,N/A,False,N/A,False,False,LLM_ERROR,2026-05-25T19:24:34.858024+00:00
277,snake,claude-opus-4-6,2.2,Passed,11.682384014129639,3125,838,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/claude-opus-4.6/decstar/snake/snake_claude-opus-4.6_decstar_iter2.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/decstar/snake/snake_claude-opus-4.6_Feedback_decstar_iter2.pddl,True,N/A,True,True,VALID,2026-05-25T19:25:30.377929+00:00
278,snake,gpt-5.4-2026-03-05,2.3,Passed,11.642652034759521,2713,678,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gpt-5.4/decstar/snake/snake_gpt-5.4_decstar_iter3.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/decstar/snake/snake_gpt-5.4_Feedback_decstar_iter3.pddl,True,N/A,True,True,VALID,2026-05-25T20:20:27.659533+00:00
279,snake,gemini-3.1-pro-preview-customtools,4.1,Passed,43.53589487075806,2765,743,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gemini-3.1-pro/madagascar/snake/snake_gemini-3.1-pro_madagascar_iter1.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/madagascar/snake/snake_gemini-3.1-pro_Feedback_madagascar_iter1.pddl,True,N/A,True,True,VALID,2026-05-25T20:26:13.296801+00:00
280,snake,claude-opus-4-6,2.3,Passed,12.80581021308899,3351,884,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/claude-opus-4.6/decstar/snake/snake_claude-opus-4.6_decstar_iter3.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/decstar/snake/snake_claude-opus-4.6_Feedback_decstar_iter3.pddl,True,N/A,True,True,VALID,2026-05-25T20:42:31.659224+00:00
281,snake,gpt-5.4-2026-03-05,3.1,Passed,11.157595157623291,2469,665,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gpt-5.4/bfws/snake/snake_gpt-5.4_bfws_iter1.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/bfws/snake/snake_gpt-5.4_Feedback_bfws_iter1.pddl,True,N/A,True,True,VALID,2026-05-25T21:25:35.417340+00:00
282,snake,gemini-3.1-pro-preview-customtools,4.2,Passed,47.87762713432312,2924,742,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gemini-3.1-pro/madagascar/snake/snake_gemini-3.1-pro_madagascar_iter2.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/madagascar/snake/snake_gemini-3.1-pro_Feedback_madagascar_iter2.pddl,True,N/A,True,True,VALID,2026-05-25T21:29:16.962369+00:00
283,snake,claude-opus-4-6,3.1,Passed,12.360223054885864,2885,872,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/claude-opus-4.6/bfws/snake/snake_claude-opus-4.6_bfws_iter1.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/bfws/snake/snake_claude-opus-4.6_Feedback_bfws_iter1.pddl,True,N/A,True,True,VALID,2026-05-25T21:44:26.280436+00:00
284,snake,gpt-5.4-2026-03-05,3.2,Passed,8.334167003631592,2652,667,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gpt-5.4/bfws/snake/snake_gpt-5.4_bfws_iter2.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/bfws/snake/snake_gpt-5.4_Feedback_bfws_iter2.pddl,True,N/A,True,True,VALID,2026-05-25T22:29:04.671821+00:00
285,snake,gemini-3.1-pro-preview-customtools,4.3,Passed,51.1675500869751,3103,766,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gemini-3.1-pro/madagascar/snake/snake_gemini-3.1-pro_madagascar_iter3.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/madagascar/snake/snake_gemini-3.1-pro_Feedback_madagascar_iter3.pddl,True,N/A,True,True,VALID,2026-05-25T22:34:52.765866+00:00
286,visitall,gemini-3.1-pro-preview-customtools,1.1,Passed,17.677072048187256,2203,214,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gemini-3.1-pro/lama/visitall/visitall_gemini-3.1-pro_lama_iter1.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/lama/visitall/visitall_gemini-3.1-pro_Feedback_lama_iter1.pddl,True,N/A,True,True,VALID,2026-05-25T22:45:35.925859+00:00
287,snake,claude-opus-4-6,3.2,Passed,16.7346510887146,3153,853,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/claude-opus-4.6/bfws/snake/snake_claude-opus-4.6_bfws_iter2.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/bfws/snake/snake_claude-opus-4.6_Feedback_bfws_iter2.pddl,True,N/A,True,True,VALID,2026-05-25T22:48:06.981874+00:00
288,visitall,gemini-3.1-pro-preview-customtools,1.2,Passed,12.73234510421753,2374,204,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gemini-3.1-pro/lama/visitall/visitall_gemini-3.1-pro_lama_iter2.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/lama/visitall/visitall_gemini-3.1-pro_Feedback_lama_iter2.pddl,True,N/A,True,True,VALID,2026-05-25T22:56:16.639198+00:00
289,visitall,gemini-3.1-pro-preview-customtools,1.3,Passed,31.195056200027466,2502,220,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gemini-3.1-pro/lama/visitall/visitall_gemini-3.1-pro_lama_iter3.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/lama/visitall/visitall_gemini-3.1-pro_Feedback_lama_iter3.pddl,True,N/A,True,True,VALID,2026-05-25T23:07:15.380147+00:00
290,snake,gpt-5.4-2026-03-05,3.3,Passed,9.53998589515686,2789,678,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gpt-5.4/bfws/snake/snake_gpt-5.4_bfws_iter3.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/bfws/snake/snake_gpt-5.4_Feedback_bfws_iter3.pddl,True,N/A,True,True,VALID,2026-05-25T23:31:53.152155+00:00
291,snake,claude-opus-4-6,3.3,Passed,14.873937845230103,3442,860,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/claude-opus-4.6/bfws/snake/snake_claude-opus-4.6_bfws_iter3.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/bfws/snake/snake_claude-opus-4.6_Feedback_bfws_iter3.pddl,True,N/A,True,True,VALID,2026-05-25T23:51:18.092376+00:00
292,snake,gpt-5.4-2026-03-05,4.1,Passed,10.753462076187134,2571,677,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gpt-5.4/madagascar/snake/snake_gpt-5.4_madagascar_iter1.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/madagascar/snake/snake_gpt-5.4_Feedback_madagascar_iter1.pddl,True,N/A,True,True,VALID,2026-05-26T00:33:50.145930+00:00
293,visitall,gemini-3.1-pro-preview-customtools,2.1,Passed,35.12036895751953,2086,207,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gemini-3.1-pro/decstar/visitall/visitall_gemini-3.1-pro_decstar_iter1.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/decstar/visitall/visitall_gemini-3.1-pro_Feedback_decstar_iter1.pddl,True,N/A,True,True,VALID,2026-05-26T00:37:47.694995+00:00
294,visitall,gemini-3.1-pro-preview-customtools,3.1,Passed,98.89208793640137,2221,229,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gemini-3.1-pro/bfws/visitall/visitall_gemini-3.1-pro_bfws_iter1.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/bfws/visitall/visitall_gemini-3.1-pro_Feedback_bfws_iter1.pddl,True,N/A,True,True,VALID,2026-05-26T00:44:43.135745+00:00
295,visitall,gemini-3.1-pro-preview-customtools,3.2,Passed,22.899412870407104,2398,236,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gemini-3.1-pro/bfws/visitall/visitall_gemini-3.1-pro_bfws_iter2.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/bfws/visitall/visitall_gemini-3.1-pro_Feedback_bfws_iter2.pddl,True,N/A,True,True,VALID,2026-05-26T00:50:23.349271+00:00
296,snake,claude-opus-4-6,4.1,Passed,13.201754808425903,3021,839,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/claude-opus-4.6/madagascar/snake/snake_claude-opus-4.6_madagascar_iter1.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/madagascar/snake/snake_claude-opus-4.6_Feedback_madagascar_iter1.pddl,True,N/A,True,True,VALID,2026-05-26T00:53:21.356293+00:00
297,visitall,gemini-3.1-pro-preview-customtools,3.3,Passed,39.247714042663574,2557,224,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gemini-3.1-pro/bfws/visitall/visitall_gemini-3.1-pro_bfws_iter3.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/bfws/visitall/visitall_gemini-3.1-pro_Feedback_bfws_iter3.pddl,True,N/A,True,True,VALID,2026-05-26T00:56:18.108657+00:00
298,snake,gpt-5.4-2026-03-05,4.2,Passed,8.683902025222778,2754,675,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gpt-5.4/madagascar/snake/snake_gpt-5.4_madagascar_iter2.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/madagascar/snake/snake_gpt-5.4_Feedback_madagascar_iter2.pddl,True,N/A,True,True,VALID,2026-05-26T01:36:04.453747+00:00
299,snake,claude-opus-4-6,4.2,Passed,13.413651943206787,3278,872,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/claude-opus-4.6/madagascar/snake/snake_claude-opus-4.6_madagascar_iter2.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/madagascar/snake/snake_claude-opus-4.6_Feedback_madagascar_iter2.pddl,True,N/A,True,True,VALID,2026-05-26T01:53:36.311759+00:00
300,visitall,gemini-3.1-pro-preview-customtools,4.1,Passed,28.611473083496094,2203,226,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gemini-3.1-pro/madagascar/visitall/visitall_gemini-3.1-pro_madagascar_iter1.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/madagascar/visitall/visitall_gemini-3.1-pro_Feedback_madagascar_iter1.pddl,True,N/A,True,True,VALID,2026-05-26T02:26:58.673418+00:00
301,snake,gpt-5.4-2026-03-05,4.3,Passed,9.042041063308716,2880,684,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gpt-5.4/madagascar/snake/snake_gpt-5.4_madagascar_iter3.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/madagascar/snake/snake_gpt-5.4_Feedback_madagascar_iter3.pddl,True,N/A,True,True,VALID,2026-05-26T02:38:21.373274+00:00
302,visitall,gpt-5.4-2026-03-05,1.1,Passed,6.980575084686279,1995,192,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gpt-5.4/lama/visitall/visitall_gpt-5.4_lama_iter1.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/lama/visitall/visitall_gpt-5.4_Feedback_lama_iter1.pddl,True,N/A,True,True,VALID,2026-05-26T02:48:16.275293+00:00
303,visitall,gpt-5.4-2026-03-05,1.2,Passed,4.344322204589844,2154,206,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gpt-5.4/lama/visitall/visitall_gpt-5.4_lama_iter2.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/lama/visitall/visitall_gpt-5.4_Feedback_lama_iter2.pddl,True,N/A,True,True,VALID,2026-05-26T02:58:13.585514+00:00
304,snake,claude-opus-4-6,4.3,Passed,14.29437804222107,3478,915,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/claude-opus-4.6/madagascar/snake/snake_claude-opus-4.6_madagascar_iter3.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/madagascar/snake/snake_claude-opus-4.6_Feedback_madagascar_iter3.pddl,True,N/A,True,True,VALID,2026-05-26T02:58:38.454180+00:00
305,visitall,gpt-5.4-2026-03-05,1.3,Passed,3.965092182159424,2291,207,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gpt-5.4/lama/visitall/visitall_gpt-5.4_lama_iter3.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/lama/visitall/visitall_gpt-5.4_Feedback_lama_iter3.pddl,True,N/A,True,True,VALID,2026-05-26T03:07:33.454829+00:00
306,visitall,claude-opus-4-6,1.1,Passed,6.415305852890015,2322,285,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/claude-opus-4.6/lama/visitall/visitall_claude-opus-4.6_lama_iter1.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/lama/visitall/visitall_claude-opus-4.6_Feedback_lama_iter1.pddl,True,N/A,True,True,VALID,2026-05-26T03:08:18.377426+00:00
307,visitall,claude-opus-4-6,1.2,Passed,6.316273927688599,2569,266,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/claude-opus-4.6/lama/visitall/visitall_claude-opus-4.6_lama_iter2.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/lama/visitall/visitall_claude-opus-4.6_Feedback_lama_iter2.pddl,True,N/A,True,True,VALID,2026-05-26T03:17:05.672663+00:00
308,visitall,claude-opus-4-6,1.3,Passed,5.83945107460022,2756,267,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/claude-opus-4.6/lama/visitall/visitall_claude-opus-4.6_lama_iter3.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/lama/visitall/visitall_claude-opus-4.6_Feedback_lama_iter3.pddl,True,N/A,True,True,VALID,2026-05-26T03:26:00.334110+00:00
309,visitall,gpt-5.4-2026-03-05,2.1,Passed,4.516129016876221,1964,204,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gpt-5.4/decstar/visitall/visitall_gpt-5.4_decstar_iter1.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/decstar/visitall/visitall_gpt-5.4_Feedback_decstar_iter1.pddl,True,N/A,True,True,VALID,2026-05-26T04:37:47.518304+00:00
310,visitall,gpt-5.4-2026-03-05,3.1,Passed,4.534905672073364,1998,204,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gpt-5.4/bfws/visitall/visitall_gpt-5.4_bfws_iter1.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/bfws/visitall/visitall_gpt-5.4_Feedback_bfws_iter1.pddl,True,N/A,True,True,VALID,2026-05-26T04:41:51.225009+00:00
311,visitall,gpt-5.4-2026-03-05,3.2,Passed,3.7737038135528564,2192,222,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gpt-5.4/bfws/visitall/visitall_gpt-5.4_bfws_iter2.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/bfws/visitall/visitall_gpt-5.4_Feedback_bfws_iter2.pddl,True,N/A,True,True,VALID,2026-05-26T04:45:50.790709+00:00
312,visitall,gpt-5.4-2026-03-05,3.3,Passed,4.749095916748047,2346,234,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gpt-5.4/bfws/visitall/visitall_gpt-5.4_bfws_iter3.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/bfws/visitall/visitall_gpt-5.4_Feedback_bfws_iter3.pddl,True,N/A,True,True,VALID,2026-05-26T04:49:53.326681+00:00
313,visitall,claude-opus-4-6,2.1,Passed,10.039877891540527,2318,296,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/claude-opus-4.6/decstar/visitall/visitall_claude-opus-4.6_decstar_iter1.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/decstar/visitall/visitall_claude-opus-4.6_Feedback_decstar_iter1.pddl,True,N/A,True,True,VALID,2026-05-26T04:56:17.926832+00:00
314,visitall,claude-opus-4-6,3.1,Passed,6.6076579093933105,2347,289,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/claude-opus-4.6/bfws/visitall/visitall_claude-opus-4.6_bfws_iter1.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/bfws/visitall/visitall_claude-opus-4.6_Feedback_bfws_iter1.pddl,True,N/A,True,True,VALID,2026-05-26T05:00:54.305627+00:00
315,visitall,claude-opus-4-6,3.2,Passed,8.991484880447388,2598,327,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/claude-opus-4.6/bfws/visitall/visitall_claude-opus-4.6_bfws_iter2.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/bfws/visitall/visitall_claude-opus-4.6_Feedback_bfws_iter2.pddl,True,N/A,True,True,VALID,2026-05-26T05:05:15.122449+00:00
316,visitall,claude-opus-4-6,3.3,Passed,8.617398023605347,2871,286,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/claude-opus-4.6/bfws/visitall/visitall_claude-opus-4.6_bfws_iter3.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/bfws/visitall/visitall_claude-opus-4.6_Feedback_bfws_iter3.pddl,True,N/A,True,True,VALID,2026-05-26T05:09:34.588148+00:00
317,visitall,gpt-5.4-2026-03-05,4.1,Passed,4.122238874435425,2046,197,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gpt-5.4/madagascar/visitall/visitall_gpt-5.4_madagascar_iter1.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/madagascar/visitall/visitall_gpt-5.4_Feedback_madagascar_iter1.pddl,True,N/A,True,True,VALID,2026-05-26T06:20:09.346753+00:00
318,visitall,claude-opus-4-6,4.1,Passed,6.567730903625488,2417,281,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/claude-opus-4.6/madagascar/visitall/visitall_claude-opus-4.6_madagascar_iter1.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/madagascar/visitall/visitall_claude-opus-4.6_Feedback_madagascar_iter1.pddl,True,N/A,True,True,VALID,2026-05-26T06:40:06.899725+00:00
